InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,ZipCode,Married,ReturnRate,Age,Income,Work,Edcation
543000,70006,LOVE HEART POCKET WARMER,1,2021-02-02T12:17,3.29,NA,8759,1,0.122735707,86,157,10,1
543009,21830,ASSORTED CREEPY CRAWLIES,24,2021-02-02T13:11,0.42,18041,22030,0,0.340971514,74,159,5,1
543010,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2021-02-02T13:16,4.95,18250,20171,1,0.175,43,94,2,2
543013,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,1,2021-02-02T13:35,2.46,NA,22027,0,0.333333333,53,141,1,3
543013,35971,ROSE FOLKART HEART DECORATIONS,1,2021-02-02T13:35,2.46,NA,8723,0,0,27,158,5,2
543022,22113,GREY HEART HOT WATER BOTTLE,4,2021-02-02T14:37,3.75,16771,20904,1,0,52,43,11,3
543024,21354,TOAST ITS - BEST MUM,24,2021-02-02T14:39,1.05,13777,21401,1,0.405381166,72,146,11,1
543024,21864,UNION JACK FLAG PASSPORT COVER ,36,2021-02-02T14:39,1.69,13777,22102,0,0.208111352,25,81,8,2
543025,21213,PACK OF 72 SKULL CAKE CASES,24,2021-02-02T14:40,0.55,17446,20906,0,0.210596027,39,90,5,3
543028,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2021-02-02T15:09,2.95,14443,21208,1,0.128410915,89,68,11,1
543028,22084,PAPER CHAIN KIT EMPIRE,6,2021-02-02T15:09,2.95,14443,22701,0,0.173871278,23,144,5,2
543031,21677,HEARTS  STICKERS,12,2021-02-02T15:26,0.85,14798,19010,1,0.587848212,72,56,8,1
543033,22196,SMALL HEART MEASURING SPOONS,1,2021-02-02T15:48,0.85,17841,22066,0,0,70,170,9,2
543033,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,2021-02-02T15:48,2.1,17841,8520,0,0,23,37,1,2
543040,22424,ENAMEL BREAD BIN CREAM,1,2021-02-02T17:06,12.75,17337,8088,1,0,27,172,8,1
543040,22070,SMALL RED RETROSPOT MUG IN BOX ,1,2021-02-02T17:06,3.75,17337,21286,0,0,35,72,9,2
543040,21210,SET OF 72 RETROSPOT PAPER  DOILIES,2,2021-02-02T17:06,1.45,17337,22182,0,1.148,58,135,9,2
543040,22423,REGENCY CAKESTAND 3 TIER,3,2021-02-02T17:06,12.75,17337,22153,1,0.096006537,46,114,3,3
543056,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2021-02-03T10:47,1.45,12471,8050,0,0.328244275,81,138,1,1
543094,22113,GREY HEART HOT WATER BOTTLE,3,2021-02-03T11:28,3.75,16030,20910,0,0.342395748,50,98,7,3
543094,22457,NATURAL SLATE HEART CHALKBOARD ,9,2021-02-03T11:28,2.95,16030,20850,0,0,69,56,9,3
543094,22296,HEART IVORY TRELLIS LARGE,12,2021-02-03T11:28,1.65,16030,20906,1,0.155834957,73,73,3,3
543094,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,2021-02-03T11:28,0.85,16030,21228,0,0,68,139,3,3
543096,22231,JIGSAW TREE WITH BIRDHOUSE,1,2021-02-03T11:39,1.45,14044,20901,0,0,57,35,3,3
543096,22249,DECORATION WHITE CHICK MAGIC GARDEN,1,2021-02-03T11:39,0.85,14044,24060,0,0.319215686,27,117,7,3
543096,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2021-02-03T11:39,4.95,14044,8610,0,0.077057793,68,70,1,3
543096,22256,FELT FARM ANIMAL CHICKEN,2,2021-02-03T11:39,1.25,14044,20112,1,0.572795643,23,164,3,2
543097,21558,SKULL LUNCH BOX WITH CUTLERY ,1,2021-02-03T11:41,4.96,NA,22314,0,0.295232774,83,73,8,1
543097,21061,PARTY INVITES FOOTBALL,4,2021-02-03T11:41,1.63,NA,8094,1,0,42,125,2,2
543111,22896,PEG BAG APPLES DESIGN,4,2021-02-03T12:44,2.55,15719,19010,1,0.047233867,80,47,8,3
543125,22222,CAKE PLATE LOVEBIRD WHITE,1,2021-02-03T14:41,4.95,17214,20815,0,0.509790743,83,61,1,3
543126,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,6,2021-02-03T14:41,1.25,13581,20832,0,0,83,71,7,2
543162,82581,TOILET METAL SIGN,25,2021-02-03T18:08,0.55,17507,22101,0,0.392508143,46,42,3,2
543166,22120,WELCOME  WOODEN BLOCK LETTERS,3,2021-02-04T08:27,9.95,13488,8690,1,0,51,91,9,2
543171,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2021-02-04T09:11,2.08,NA,8318,1,0.362758734,22,60,6,2
543171,22673,FRENCH GARDEN SIGN BLUE METAL,1,2021-02-04T09:11,3.29,NA,19446,1,0,33,144,6,1
543171,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,1,2021-02-04T09:11,2.46,NA,21774,0,0.493670886,50,100,5,3
543171,22055,MINI CAKE STAND  HANGING STRAWBERY,2,2021-02-04T09:11,3.29,NA,20906,1,0.419161213,39,122,10,3
543172,22386,JUMBO BAG PINK POLKADOT,3,2021-02-04T09:11,4.13,NA,22192,1,0,91,56,6,2
543172,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,6,2021-02-04T09:11,2.46,NA,8012,0,0.5,71,44,8,2
543173,35004C,SET OF 3 COLOURED  FLYING DUCKS,3,2021-02-04T09:30,5.45,13871,21228,1,0,73,141,2,3
543179,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,1,2021-02-04T10:31,0.29,12754,8057,1,0.177176827,42,130,5,1
543182,22363,GLASS JAR MARMALADE ,1,2021-02-04T10:40,5.79,NA,7728,1,0.336919825,30,94,2,3
543188,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2021-02-04T11:45,2.95,12567,8077,0,0,62,61,11,2
543189,22233,JIGSAW RABBIT AND BIRDHOUSE,12,2021-02-04T11:48,1.65,17517,8731,0,1.432989691,79,116,7,2
543190,20972,PINK CREAM FELT CRAFT TRINKET BOX ,60,2021-02-04T11:52,1.25,17226,19002,1,0.394144471,99,83,8,1
543193,20749,ASSORTED COLOUR MINI CASES,2,2021-02-04T12:18,7.95,13725,19010,0,0.083775186,61,50,3,1
543200,85099C,JUMBO  BAG BAROQUE BLACK WHITE,1,2021-02-04T13:03,4.13,NA,8003,0,0.133027523,76,82,3,3
543201,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2021-02-04T13:03,4.96,NA,22152,0,0.855042017,41,143,4,3
543201,85176,SEWING SUSAN 21 NEEDLE SET,1,2021-02-04T13:03,1.63,NA,8550,0,0,74,135,8,1
543235,22292,HANGING CHICK  YELLOW DECORATION,1,2021-02-04T13:30,1.45,14462,19067,0,0.218029898,33,127,5,2
543237,22549,PICTURE DOMINOES,1,2021-02-04T13:39,2.46,NA,21784,0,0,80,175,3,3
543242,22094,RED RETROSPOT TISSUE BOX,12,2021-02-04T14:03,1.25,15090,22044,0,0,95,73,5,2
543246,22780,LIGHT GARLAND BUTTERFILES PINK,1,2021-02-04T14:14,4.25,17315,21136,0,0,25,140,6,3
543247,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2021-02-04T14:23,1.65,16029,22304,1,0.128339196,89,153,4,2
543250,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2021-02-04T14:46,1.25,13911,21158,1,0,99,70,5,3
543275,22433,WATERING CAN GREEN DINOSAUR,1,2021-02-06T12:49,1.95,13584,22015,0,0.131833276,40,96,5,3
543277,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,1,2021-02-06T14:33,2.95,15808,20171,1,1.01602661,32,68,4,3
543277,21621,VINTAGE UNION JACK BUNTING,5,2021-02-06T14:33,8.5,15808,20904,0,0.086502072,65,44,11,1
543279,21679,SKULLS  STICKERS,6,2021-02-06T14:46,0.85,17105,19446,0,0,65,61,6,3
543282,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,1,2021-02-06T16:08,2.95,12956,20910,1,0,64,113,5,3
543287,47590A,BLUE HAPPY BIRTHDAY BUNTING,50,2021-02-07T10:03,4.65,16422,21784,0,0,49,140,11,1
543293,22917,HERB MARKER ROSEMARY,12,2021-02-07T11:20,0.65,17613,18901,0,0,69,53,8,1
543300,21034,REX CASH+CARRY JUMBO SHOPPER,1,2021-02-07T11:42,0.95,13334,21146,0,0,24,106,10,2
543300,48188,DOORMAT WELCOME PUPPIES,2,2021-02-07T11:42,7.95,13334,22124,1,0.072003905,29,64,9,3
543300,22652,TRAVEL SEWING KIT,20,2021-02-07T11:42,1.65,13334,21702,0,0,67,58,8,2
543325,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2021-02-07T12:22,1.25,17692,19135,1,0.121312286,84,60,10,3
543345,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2021-02-07T12:29,4.96,NA,22030,1,0.111380577,22,98,9,1
543350,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,3,2021-02-07T13:15,12.75,13809,20817,1,0.170022371,58,75,9,3
543355,22914,BLUE COAT RACK PARIS FASHION,1,2021-02-07T13:50,4.95,16033,20002,1,0.200308166,70,52,4,2
543357,47566,PARTY BUNTING,4,2021-02-07T13:59,4.95,12388,19038,1,0,70,81,8,3
543358,21208,PASTEL COLOUR HONEYCOMB FAN,1,2021-02-07T14:04,3.29,NA,8053,0,0,84,79,10,2
543359,22639,SET OF 4 NAPKIN CHARMS HEARTS,3,2021-02-07T14:16,2.55,16332,8742,0,0.016317333,68,131,6,1
543369,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,2021-02-07T14:49,3.95,16255,21210,0,0.387943191,81,43,6,1
543370,22900, SET 2 TEA TOWELS I LOVE LONDON ,6,2021-02-07T14:51,2.95,12359,8873,0,0.258095352,27,43,7,2
543371,21385,IVORY HANGING DECORATION  HEART,4,2021-02-07T14:53,0.85,14048,19006,0,0.161240943,68,78,4,3
543373,85099F,JUMBO BAG STRAWBERRY,10,2021-02-07T15:04,1.95,16945,20007,0,0.331995865,88,78,1,2
543377,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2021-02-07T15:14,0.85,13725,20110,0,0,95,66,4,3
543382,85049F,BABY BOOM RIBBONS ,2,2021-02-07T16:21,1.25,14030,19002,0,0.26421331,31,70,2,1
543382,22072,RED RETROSPOT TEA CUP AND SAUCER ,3,2021-02-07T16:21,3.75,14030,20815,1,0.08384004,27,51,9,2
543399,84459B,YELLOW METAL CHICKEN HEART ,1,2021-02-08T11:07,3.29,NA,8050,0,0.052525253,79,160,10,3
543399,85131B,BEADED CRYSTAL HEART GREEN ON STICK,1,2021-02-08T11:07,0.83,NA,21093,0,0.219047619,34,56,3,3
543399,90013B,BLACK VINTAGE EARRINGS,1,2021-02-08T11:07,4.15,NA,20744,1,0.286407767,74,139,8,3
543399,22072,RED RETROSPOT TEA CUP AND SAUCER ,2,2021-02-08T11:07,7.46,NA,20191,1,0.525059666,49,103,7,2
543428,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2021-02-08T11:36,9.95,17787,8021,1,0,21,151,5,1
543428,22457,NATURAL SLATE HEART CHALKBOARD ,3,2021-02-08T11:36,2.95,17787,8759,1,0,59,121,10,1
543447,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2021-02-08T12:01,1.25,16265,21286,0,0.265790653,32,45,1,3
543448,20966,SANDWICH BATH SPONGE,1,2021-02-08T12:12,2.46,NA,20879,0,0,64,98,6,1
543448,21240,BLUE POLKADOT CUP,2,2021-02-08T12:12,1.63,NA,20882,0,0,37,49,1,1
543451,21578,WOODLAND DESIGN  COTTON TOTE BAG,1,2021-02-08T12:13,4.96,NA,22180,0,0.196310312,60,75,3,1
543451,85099B,JUMBO BAG RED RETROSPOT,2,2021-02-08T12:13,4.13,NA,8071,1,0,29,55,6,3
543451,21928,JUMBO BAG SCANDINAVIAN PAISLEY,2,2021-02-08T12:13,4.13,NA,21029,0,0.115447359,44,67,9,1
543458,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2,2021-02-08T13:28,0.85,14587,21236,1,0.336283186,92,48,8,3
543458,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,2021-02-08T13:28,0.85,14587,21074,0,0.013762652,76,170,6,2
543458,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,3,2021-02-08T13:28,2.55,14587,20148,0,0.192,51,69,2,2
543463,15056BL,EDWARDIAN PARASOL BLACK,1,2021-02-08T14:06,5.95,15311,21146,0,0,88,125,2,3
543464,21987,PACK OF 6 SKULL PAPER CUPS,12,2021-02-08T14:15,0.65,16779,21015,0,1,43,86,11,1
543466,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2021-02-08T14:34,4.95,16713,8619,1,0.654709816,97,141,8,1
543466,22457,NATURAL SLATE HEART CHALKBOARD ,6,2021-02-08T14:34,2.95,16713,8060,1,0.017298188,26,87,11,1
543467,21481,FAWN BLUE HOT WATER BOTTLE,1,2021-02-08T14:35,5.79,NA,21401,1,1.067015667,54,66,1,2
543467,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1,2021-02-08T14:35,3.29,NA,21117,0,0,92,174,9,1
543467,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,1,2021-02-08T14:35,7.46,NA,22307,0,0.422719825,64,42,3,1
543470,21988,PACK OF 6 SKULL PAPER PLATES,12,2021-02-08T14:58,0.85,16951,21212,0,0.63085706,54,81,6,2
543470,21679,SKULLS  STICKERS,12,2021-02-08T14:58,0.85,16951,20715,0,0.235226948,89,102,1,2
543474,22384,LUNCH BAG PINK POLKADOT,5,2021-02-08T15:09,1.65,14415,21042,1,0.180862631,59,35,1,2
543486,22072,RED RETROSPOT TEA CUP AND SAUCER ,4,2021-02-09T10:24,3.75,13319,20912,1,0,83,172,1,1
543507,22435,SET OF 9 HEART SHAPED BALLOONS,20,2021-02-09T10:49,1.25,15039,22901,0,0,53,51,8,3
543519,20675,BLUE POLKADOT BOWL,36,2021-02-09T11:38,1.25,17083,8244,0,0.456221198,91,92,4,2
543527,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,12,2021-02-09T12:08,4.15,15970,8033,1,1,92,106,8,3
543529,22470,HEART OF WICKER LARGE,4,2021-02-09T12:16,2.95,18109,7726,1,0.522088353,82,145,7,2
543530,20716,PARTY FOOD SHOPPER BAG,1,2021-02-09T12:46,2.46,NA,8012,1,0,71,102,5,3
543530,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2021-02-09T12:46,4.13,NA,19446,1,0,76,118,2,2
543530,22757,LARGE RED BABUSHKA NOTEBOOK ,1,2021-02-09T12:46,2.46,NA,8873,1,0,63,80,1,2
543530,90115,SUMMER BUTTERFLIES BAG CHARM,2,2021-02-09T12:46,2.46,NA,8757,0,0,21,100,2,2
543532,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,2021-02-09T12:59,5.79,NA,19128,1,0.146321126,47,121,9,3
543532,22467,GUMBALL COAT RACK,1,2021-02-09T12:59,4.96,NA,20170,1,0,74,138,11,1
543533,22795,SWEETHEART RECIPE BOOK STAND,1,2021-02-09T13:00,13.29,NA,21227,1,0,53,87,8,1
543534,85099B,JUMBO BAG RED RETROSPOT,10,2021-02-09T13:25,1.95,13590,21774,0,0,40,163,3,3
543541,21472,LADYBIRD + BEE RAFFIA FOOD COVER,6,2021-02-09T14:44,3.75,12462,20110,1,0.355408389,80,141,4,3
543543,20981,12 PENCILS TALL TUBE WOODLAND,2,2021-02-09T15:33,0.85,17843,21042,1,0.325102881,91,72,6,1
543546,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2021-02-09T16:52,1.25,NA,8759,0,0,54,163,6,2
543546,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2021-02-09T16:52,8.29,NA,20882,1,0,69,161,8,2
543546,22360,GLASS JAR ENGLISH CONFECTIONERY,2,2021-02-09T16:52,5.79,NA,19002,1,0,90,146,8,1
543546,21060,PARTY INVITES BALLOON GIRL,3,2021-02-09T16:52,1.63,NA,20878,1,0.035866849,52,70,2,2
543546,22469,HEART OF WICKER SMALL,5,2021-02-09T16:52,3.29,NA,8055,1,0.181107224,72,55,5,1
543546,84946,ANTIQUE SILVER TEA GLASS ETCHED,19,2021-02-09T16:52,2.46,NA,19119,0,0,80,171,1,3
543555,22624,IVORY KITCHEN SCALES,2,2021-02-10T10:18,8.5,17686,22192,1,0,75,44,7,2
543555,22841,ROUND CAKE TIN VINTAGE GREEN,4,2021-02-10T10:18,7.95,17686,19083,0,0.05444777,96,49,9,1
543565,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2021-02-10T10:40,2.95,14431,21702,0,0,62,161,2,3
543586,22781,GUMBALL MAGAZINE RACK,2,2021-02-10T11:16,7.65,15809,21212,1,0,84,141,3,1
543587,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2021-02-10T11:39,2.95,12561,19119,0,0,33,106,1,1
543590,22659,LUNCH BOX I LOVE LONDON,2,2021-02-10T11:44,1.95,17377,20854,1,0,34,71,9,3
543590,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,3,2021-02-10T11:44,2.55,17377,21212,1,0.225033938,32,150,3,3
543597,21756,BATH BUILDING BLOCK WORD,3,2021-02-10T12:32,5.95,12857,21228,0,0,83,121,3,3
543597,22342,HOME GARLAND PAINTED ZINC ,12,2021-02-10T12:32,1.65,12857,22039,1,0,64,106,8,1
543600,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,4,2021-02-10T13:19,0.85,18168,21794,0,0,97,48,6,1
543618,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,2021-02-10T14:49,4.95,13468,8527,1,0,91,37,9,2
543626,22962,JAM JAR WITH PINK LID,6,2021-02-10T15:40,0.85,15796,20176,0,0.125746956,35,58,8,1
543631,21533,RETROSPOT LARGE MILK JUG,1,2021-02-10T16:17,4.95,14081,8402,0,0,97,108,2,1
543631,22136,LOVE HEART SOCK HANGER,2,2021-02-10T16:17,1.65,14081,20165,0,0,64,111,1,1
543631,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2021-02-10T16:17,2.95,14081,22192,1,0,35,119,6,3
543639,22247,BUNNY DECORATION MAGIC GARDEN,2,2021-02-10T16:52,0.85,16725,22207,1,0,52,69,7,1
543642,21386,IVORY HANGING DECORATION  EGG,2,2021-02-10T17:40,0.85,16161,20110,1,0,86,45,3,2
543652,20728,LUNCH BAG CARS BLUE,10,2021-02-11T10:15,1.65,15544,22124,1,0,52,74,4,3
543653,85124B,BLUE JUICY FRUIT PHOTO FRAME,1,2021-02-11T10:26,2.55,14796,19149,0,0.336448598,85,170,11,3
543653,20832,RED FLOCK LOVE HEART PHOTO FRAME,4,2021-02-11T10:26,0.85,14796,19002,1,0,64,137,7,1
543660,21990,MODERN FLORAL STATIONERY SET,1,2021-02-11T10:40,2.46,NA,23185,1,0,73,106,4,1
543660,22261,FELT EGG COSY WHITE RABBIT ,2,2021-02-11T10:40,1.63,NA,22003,1,0.088837042,78,122,7,2
543660,22260,FELT EGG COSY BLUE RABBIT ,6,2021-02-11T10:40,1.63,NA,21286,0,0,52,152,5,1
543668,22271,FELTCRAFT DOLL ROSIE,1,2021-02-11T11:17,2.95,18118,22039,1,0.066371681,48,174,3,3
543713,21232,STRAWBERRY CERAMIC TRINKET BOX,23,2021-02-11T11:46,3.29,NA,21122,0,0,85,171,4,3
543730,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,10,2021-02-11T11:57,1.25,16928,20818,1,0,39,104,8,3
543732,15056bl,EDWARDIAN PARASOL BLACK,1,2021-02-11T12:02,12.46,NA,21401,0,0,60,60,7,3
543732,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,2021-02-11T12:02,6.63,NA,21012,0,0.217479322,68,157,4,3
543732,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1,2021-02-11T12:02,2.46,NA,21784,0,0,62,95,2,2
543737,84968A,SET OF 16 VINTAGE ROSE CUTLERY,5,2021-02-11T12:45,12.75,12477,19087,0,0,48,110,1,1
543737,22897,OVEN MITT APPLES DESIGN,10,2021-02-11T12:45,1.45,12477,20165,1,0,24,145,7,1
543739,20828,GLITTER BUTTERFLY CLIPS,6,2021-02-11T12:49,2.55,15550,23185,1,0,28,164,6,2
543754,22698,PINK REGENCY TEACUP AND SAUCER,6,2021-02-11T14:26,2.95,18159,8098,1,0.410526316,70,146,6,2
543774,22710,WRAP I LOVE LONDON ,25,2021-02-11T15:56,0.42,15856,20007,0,0,26,130,10,1
543777,90064A,WHITE VINTAGE CRYSTAL EARRINGS,1,2021-02-11T16:20,3.75,15406,20878,0,0,61,81,3,2
543800,21912,VINTAGE SNAKES & LADDERS,1,2021-02-13T11:36,3.75,17282,19111,1,0,39,165,3,2
543800,21918,SET 12 KIDS COLOUR  CHALK STICKS,144,2021-02-13T11:36,0.42,17282,21136,0,0.3368983,64,168,3,1
543802,20983,12 PENCILS TALL TUBE RED RETROSPOT,1,2021-02-13T12:03,0.85,13742,23229,1,0.29281863,36,76,3,3
543806,22413,METAL SIGN TAKE IT OR LEAVE IT ,2,2021-02-13T12:48,2.95,17085,21030,1,0.290439693,72,81,3,2
543809,22424,ENAMEL BREAD BIN CREAM,1,2021-02-13T13:52,12.75,17095,8619,1,0,67,167,11,1
543812,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2021-02-13T14:40,3.75,17472,21136,1,0.073735512,93,111,5,3
543814,22971,QUEENS GUARD COFFEE MUG,12,2021-02-13T15:17,2.55,15640,20904,0,0.539798719,25,72,1,1
543820,22860,EASTER TIN CHICKS PINK DAISY,12,2021-02-13T16:05,1.65,16084,8031,0,0.235880399,30,79,6,3
543821,22189,CREAM HEART CARD HOLDER,4,2021-02-14T09:24,3.95,17667,22192,1,0.239545074,65,99,1,1
543821,22604,SET OF 4 NAPKIN CHARMS CUTLERY,6,2021-02-14T09:24,2.55,17667,20901,0,0,75,156,2,3
543826,21889,WOODEN BOX OF DOMINOES,1,2021-02-14T09:41,2.46,NA,20850,0,0,82,83,2,2
543826,22889,NUMBER TILE VINTAGE FONT No ,1,2021-02-14T09:41,4.13,NA,22407,1,0,53,122,3,2
543826,71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",1,2021-02-14T09:41,5.79,NA,18901,0,0,39,149,5,3
543826,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1,2021-02-14T09:41,5.79,NA,8050,0,0.343171586,24,148,5,1
543828,20727,LUNCH BAG  BLACK SKULL.,10,2021-02-14T09:45,1.65,14156,21212,1,0.542601555,75,129,5,3
543832,82551,LAUNDRY 15C METAL SIGN,12,2021-02-14T10:10,1.45,13381,19067,1,0.214015477,95,69,5,1
543900,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2021-02-14T12:11,3.75,12621,7728,0,0.296252113,49,44,5,2
543900,22813,PACK 3 BOXES BIRD PANNETONE ,24,2021-02-14T12:11,1.95,12621,8090,0,0,57,123,7,1
543909,22297,HEART IVORY TRELLIS SMALL,2,2021-02-14T12:32,2.46,NA,18940,1,0,61,171,2,3
543910,22197,SMALL POPCORN HOLDER,12,2021-02-14T12:36,0.85,13475,21044,0,0.086859688,98,98,5,1
543911,82551,LAUNDRY 15C METAL SIGN,12,2021-02-14T12:46,1.45,17829,7728,0,0.197120709,48,76,1,1
543914,84949,SILVER HANGING T-LIGHT HOLDER,6,2021-02-14T13:19,1.65,14715,21158,0,0.239106145,26,75,9,3
543914,16237,SLEEPING CAT ERASERS,15,2021-02-14T13:19,0.21,14715,20187,1,0,86,151,7,3
543915,20717,STRAWBERRY SHOPPER BAG,10,2021-02-14T13:21,1.25,13717,21014,0,0.303368642,24,46,8,2
543921,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,6,2021-02-14T14:13,2.95,13911,8050,1,1.957142857,80,174,10,1
543923,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2021-02-14T14:14,2.55,14644,23229,0,0,79,120,4,3
543973,21447,12 IVORY ROSE PEG PLACE SETTINGS,1,2021-02-14T15:15,1.25,17571,21014,1,0.291470786,99,158,7,2
543975,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,10,2021-02-14T15:23,0.42,17231,21701,0,0,75,88,2,1
543978,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2021-02-14T15:37,2.55,12867,20015,1,0.556587202,29,124,3,2
543979,21363,HOME SMALL WOOD LETTERS,1,2021-02-14T15:43,4.95,14606,22180,0,0.824,21,133,2,3
543981,22934,BAKING MOULD EASTER EGG WHITE CHOC,6,2021-02-15T08:18,2.95,15358,23233,0,0,35,142,5,2
543983,22933,BAKING MOULD EASTER EGG MILK CHOC,6,2021-02-15T09:20,2.95,16979,8753,0,0,28,125,7,2
543985,22686,FRENCH BLUE METAL DOOR SIGN No,1,2021-02-15T09:44,2.46,NA,20816,0,0,25,172,1,2
543985,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2021-02-15T09:44,4.13,NA,20744,1,0,62,116,10,3
543985,22070,SMALL RED RETROSPOT MUG IN BOX ,1,2021-02-15T09:44,7.46,NA,20854,0,0,30,58,9,1
543985,22138,BAKING SET 9 PIECE RETROSPOT ,1,2021-02-15T09:44,10.79,NA,20832,0,0,77,92,10,3
543989,22841,ROUND CAKE TIN VINTAGE GREEN,12,2021-02-15T09:52,6.95,12415,8755,0,0,94,105,9,2
543989,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,96,2021-02-15T09:52,2.55,12415,21012,1,0,98,35,4,3
543997,21497,FANCY FONTS BIRTHDAY WRAP,25,2021-02-15T10:49,0.42,17348,8619,0,0,36,115,1,3
544035,22692,DOORMAT WELCOME TO OUR HOME,2,2021-02-15T11:30,7.95,13893,20815,0,0,23,69,6,1
544035,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,48,2021-02-15T11:30,0.85,13893,24060,0,0,75,144,6,1
544040,22838,3 TIER CAKE TIN RED AND CREAM,1,2021-02-15T11:40,14.95,14701,20008,0,0,72,54,11,2
544056,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2021-02-15T12:48,1.25,13004,20171,0,0.042098446,91,112,7,2
544062,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2021-02-15T13:19,6.95,15311,21209,1,0.335008375,88,61,4,1
544062,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,96,2021-02-15T13:19,1.06,15311,8022,1,0,33,41,1,1
544069,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,2021-02-15T14:17,0.85,12616,22066,1,0,85,82,1,1
544070,47591D,PINK FAIRY CAKE CHILDRENS APRON,16,2021-02-15T14:19,1.95,15370,21210,0,0,96,75,4,2
544073,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,96,2021-02-15T14:44,4.25,14935,22041,0,0,32,121,1,1
544077,20768,GREEN FERN JOURNAL ,1,2021-02-15T15:04,2.55,14825,22302,1,0.09388375,75,88,5,3
544077,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2021-02-15T15:04,0.85,14825,19128,0,0,34,171,10,3
544077,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2021-02-15T15:04,1.69,14825,19002,1,0.056144729,49,43,2,1
544087,20755,BLUE PAISLEY POCKET BOOK,3,2021-02-15T17:02,0.85,17530,22205,1,0.08319739,52,77,9,2
544089,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,2021-02-15T17:51,2.92,NA,19010,1,0,76,51,2,2
544089,21618,4 WILDFLOWER BOTANICAL CANDLES,1,2021-02-15T17:51,7.46,NA,19027,1,0,86,136,5,3
544089,22421,LIPSTICK PEN FUSCHIA,1,2021-02-15T17:51,0.83,NA,21042,0,0.606060606,83,65,10,1
